student_id,institution,program_id,country_home,country_host,cohort_year,subject_field,study_level,study_mode,gender,age,marital_status,language_proficiency,teaching_style_difference,cultural_distance,support_program,participates_in_buddy_program,participates_in_language_course,works_while_studying,work_hours_per_week,scholarship_status,entry_gpa,gpa_sem1,gpa_sem2,gpa_prev,credits_attempted_sem1,credits_earned_sem1,credits_attempted_sem2,credits_earned_sem2,failed_courses_sem1,failed_courses_sem2,attendance_rate,mean_weekly_engagement,std_weekly_engagement,low_engagement_weeks,engagement_trend,avg_assignment_score,avg_exam_score,late_submission_rate,missing_assignments_count,final_gpa_sem3_or_year,success_label,risk_level
SYN0816,Latvia_Uni_A,PRG_267,Bangladesh,Latvia,2018,Computer Science,Master,Full-time,Female,31,Single,4,0.38731998314922295,0.3,StudySkills,0,1,0,0,Partial,5.051408960156754,4.73423587521706,5.502982812918428,4.916326704735055,30,18,30,18,2,2,0.4680979139918319,0.5194421702312293,0.08349468001918406,0,0.0005340515262030306,59.74447290385538,41.07144977982063,0.24256439960728302,2,4.912426286263486,1,Medium
SYN0817,Latvia_Uni_C,PRG_191,Bangladesh,Latvia,2020,Computer Science,Master,Full-time,Female,22,Married,4,0.8518339724755695,0.3,Mentoring,1,0,1,10,None,7.855253795831524,5.906250900236313,6.083387832032886,6.101734762594223,30,18,30,18,2,2,0.4236825423854061,0.5800414971923683,0.12303570085362411,0,-0.004476700588357087,80.9409680206656,73.47172581476747,0.2941360230400667,8,6.069782612473183,1,Low
SYN0818,Latvia_Uni_C,PRG_452,India,Latvia,2021,Engineering,Bachelor,Full-time,Male,26,Married,2,0.05129070782802749,0.75,None,0,0,0,0,None,6.649914179401976,4.325248483703646,4.402215473071076,4.577795699576772,30,18,30,18,2,2,0.7966848020735998,0.7387106785637326,0.11058447807063167,0,0.0004519516338061964,79.36264473822018,65.14453632947301,0.42084570648986785,7,3.9785497933332894,0,Medium
SYN0819,Latvia_Uni_C,PRG_670,India,Latvia,2018,Business,Bachelor,Full-time,Female,24,Single,2,0.7592390119561326,0.75,Mentoring,0,0,0,0,Partial,4.4124330693661635,3.8651951122970463,5.748744038047891,4.649318564056408,30,18,30,18,2,2,0.5401247257603258,0.5275157218508063,0.13076000413878766,1,-0.0019603164775228916,42.02747607264074,60.14464650481302,0.4749510725562487,10,4.666720028556434,0,Medium
SYN0820,Latvia_Uni_C,PRG_670,Kenya,Latvia,2020,Computer Science,Master,Full-time,Female,33,Married,2,0.13589785938822543,0.3,None,1,0,1,20,Partial,6.271788009359357,2.973620829702394,3.608005388893587,3.0706178695105426,30,18,30,18,2,2,0.6657126918275095,0.7824959144671979,0.09712536157289335,0,-0.00024024063420281195,57.98001277309383,69.02922375092217,0.5829408375949199,9,3.091092242362567,0,Medium
SYN0821,Latvia_Uni_A,PRG_915,India,Latvia,2021,Medicine,Master,Full-time,Male,24,Married,3,0.8371274153676287,0.9,None,1,0,1,15,Partial,6.34718360585317,4.151257338779554,3.705763014647354,3.8956268177259266,30,18,30,18,2,2,0.5917439854412938,0.7479078282818796,0.10669135741318828,0,-0.00039691542161295604,65.04183850894171,58.16870653656996,0.24052042846636604,9,4.02143404821159,1,Medium
SYN0822,Latvia_Uni_A,PRG_780,China,Latvia,2019,Medicine,Master,Full-time,Male,22,Married,5,0.6290126866642626,0.75,None,0,1,0,0,Partial,3.8162973598150227,3.420047453347649,3.5207087114666904,3.3668880540948485,30,18,30,18,2,2,0.5102436141432685,0.3880861395559432,0.10985069255726508,8,-0.004966930460472449,37.99174699884557,32.00648278312182,0.48140881653922335,12,4.278068128318543,1,Medium
SYN0823,Latvia_Uni_B,PRG_880,Vietnam,Latvia,2020,Computer Science,Bachelor,Full-time,Female,26,Single,4,0.24444821974079717,0.3,Mentoring,0,0,1,15,Full,8.197456418353372,5.256112492026333,6.351683011343321,6.092241353102921,30,18,30,18,2,2,0.4981605945416521,0.7265702570463275,0.09070912792889022,0,-0.002593632530330395,94.60351363254757,53.381125213447106,0.38842867298594147,9,5.915770249592862,1,Low
SYN0824,Latvia_Uni_B,PRG_462,Nigeria,Latvia,2022,Medicine,Master,Full-time,Female,26,Single,3,0.11817557161276719,0.6,Mentoring,0,0,0,0,None,6.4287736245380005,5.489318282658964,6.584685349865243,6.6947627217747705,30,18,30,18,2,2,0.7719527315554174,0.8572814018253999,0.08442340211883252,0,0.0002810799634368569,76.21681688059775,74.24838603330515,0.42978869644116113,7,6.303652144301112,1,Medium
SYN0825,Latvia_Uni_C,PRG_656,Bangladesh,Latvia,2018,Mathematics,Master,Full-time,Female,23,Single,3,0.4913644571941018,0.9,Mentoring,0,0,1,25,None,4.116720600243264,2.3588790970463562,2.0730242797072345,2.1670683866681557,30,18,30,18,2,2,0.3,0.34652166239335713,0.13725079203131252,12,0.00019993796222268222,49.34666152146485,31.563264666619308,0.5251681405819822,8,2.3943670305705735,0,High
SYN0826,Latvia_Uni_C,PRG_444,Nigeria,Latvia,2020,Computer Science,Master,Full-time,Male,20,Single,3,0.5642515393283444,0.75,None,1,1,0,0,None,7.873150857157382,5.620855596288023,6.723195830304178,6.100570303720107,30,18,30,18,2,2,0.7003242071764106,0.9317416578147208,0.06508258107370837,0,-0.0018119132079813223,77.85217026742329,77.195107303403,0.5471169698552835,10,6.082743288614957,0,Medium
SYN0827,Latvia_Uni_C,PRG_792,Nigeria,Latvia,2020,Engineering,Master,Full-time,Male,22,Single,4,0.19753177958722712,0.3,StudySkills,0,0,1,25,Partial,5.0395028818254675,2.752874633204645,3.6803240068594523,3.9006758475827588,30,18,30,18,2,2,0.4414216522083998,0.5488106633938412,0.13555733797803127,1,0.0007274639844086721,59.251896922848836,51.51234330598747,0.4236077228293665,7,3.6193077177602957,0,Medium
SYN0828,Latvia_Uni_B,PRG_269,India,Latvia,2022,Engineering,PhD,Full-time,Male,27,Married,4,0.5515904924282586,0.3,StudySkills,1,1,1,20,None,5.313582145807576,5.052082768677848,5.224684526994303,4.953606639933035,30,18,30,18,2,2,0.5762246526477185,0.7401419501721549,0.14041360262120667,0,0.0038159655591299734,55.12241689572868,78.21127777737522,0.3461714088617261,8,5.456646536866019,1,Medium
SYN0829,Latvia_Uni_B,PRG_455,China,Latvia,2021,Business,Master,Full-time,Female,18,Single,3,0.3288899490464774,0.6,None,0,0,1,10,Full,7.754577924120448,3.909723983475616,3.754096829265016,4.4507200686133235,30,18,30,18,2,2,0.3960300972883478,0.6132510397674423,0.09123124848383633,0,-0.0004772392762276394,78.85159523895543,89.57151919720692,0.42868839211967846,10,3.991711708316282,1,Medium
SYN0830,Latvia_Uni_B,PRG_290,China,Latvia,2019,Mathematics,Master,Full-time,Female,23,Single,1,0.5464340865608786,0.6,None,1,1,1,15,Partial,6.410435536225742,2.1815725975145166,3.519825941054681,2.988812162237925,30,18,30,18,2,2,0.30500822689129825,0.6514433748009734,0.0968293958336629,0,-0.0007170202103407485,87.83890024971025,67.75650987244688,0.5358219646132527,9,3.3630748279754794,0,High
SYN0831,Latvia_Uni_B,PRG_766,China,Latvia,2022,Engineering,Master,Full-time,Male,27,Single,4,0.3512388705499523,0.75,Mentoring,0,0,1,20,None,5.461968159400183,1.977509004637719,3.5333938986225477,3.1240699565192296,30,18,30,18,2,2,0.3,0.38216269229265576,0.10888813290753355,5,-0.0016182055038626616,37.31300909369072,51.27774810415976,0.2539065231372676,6,2.9609211127582875,0,Medium
SYN0832,Latvia_Uni_B,PRG_521,Bangladesh,Latvia,2019,Business,PhD,Full-time,Female,23,Married,4,0.2850129836837926,0.9,Mentoring,0,0,1,20,None,6.733266618572069,5.159603858912501,4.903893964136499,5.207738269260941,30,18,30,18,2,2,0.6318267501178956,0.7746174964064387,0.13243123770438148,0,-0.0008075123785373561,77.050514069824,67.37138863940727,0.6260711223867188,10,5.341256126084995,1,Medium
SYN0833,Latvia_Uni_B,PRG_799,China,Latvia,2021,Engineering,Master,Full-time,Male,31,Single,3,0.9440138087841133,0.6,Mentoring,0,0,0,0,Partial,1.7112583551532694,4.398202857889869,4.179102679094293,4.0781432901150705,30,18,30,18,2,2,0.5974727838721248,0.5293271587546557,0.09337855544023974,0,-0.0004076154275195304,51.294017301425974,33.75792171452907,0.48915031014406585,7,4.512916987946774,0,Medium
SYN0834,Latvia_Uni_B,PRG_106,Nigeria,Latvia,2020,Engineering,Master,Full-time,Female,18,Married,4,0.47259471982934786,0.9,Mentoring,1,1,1,18,None,8.395616467255959,4.745350642776484,4.617659675677854,6.017957504092142,30,18,30,18,2,2,0.4986692197746499,0.6205051350036757,0.1314048107327643,0,-0.0037945083616935105,77.08032111989247,79.64230399542294,0.559828004677579,14,5.61314465589249,1,Medium
SYN0835,Latvia_Uni_C,PRG_232,China,Latvia,2019,Computer Science,Master,Full-time,Male,20,Single,4,0.7977996447971198,0.9,None,0,1,1,15,Full,4.176775251625754,2.0399100771606045,3.071340840259108,2.925339927115355,30,18,30,18,2,2,0.5950191020805288,0.544993505501711,0.10457892695247788,0,-0.0007223726061276837,56.17255499142982,51.00467639243432,0.37064505454602126,7,3.044461488789229,1,Medium
SYN0836,Latvia_Uni_C,PRG_846,India,Latvia,2018,Computer Science,Master,Full-time,Male,18,Married,3,0.4811996206484143,0.9,StudySkills,0,1,0,0,Partial,3.5498325169891016,3.7676674767035934,4.910326151776589,4.663287127318762,30,18,30,18,2,2,0.447871980522127,0.4684414243111251,0.1190626337052429,2,-0.002285364746988541,46.64260243853923,56.03395015816445,0.2783595905524291,7,4.886285884803577,0,Medium
SYN0837,Latvia_Uni_C,PRG_656,China,Latvia,2018,Computer Science,Bachelor,Full-time,Male,30,Married,3,0.6527263055788364,0.9,Mentoring,1,1,1,15,None,3.9932517114198065,5.0493925706241765,4.7887315921918,4.357411521288604,30,18,30,18,2,2,0.7158205589064143,0.8001335544585002,0.09098376003210586,0,0.000559698550037543,67.27380635410373,72.35215577108174,0.24915866774546647,6,4.745765676218584,1,Medium
SYN0838,Latvia_Uni_C,PRG_925,India,Latvia,2022,Medicine,Bachelor,Full-time,Male,20,Single,3,0.2468731418942649,0.9,None,1,0,1,10,Partial,8.159727983235168,4.126293120308918,4.351033044783427,4.4731831192757445,30,18,30,18,2,2,0.46277653580419553,0.6523014988474674,0.08539488400655343,0,-0.0011089618907755973,79.40248168924234,76.4849038379702,0.34612090461267797,6,4.121654886713245,1,Low
SYN0839,Latvia_Uni_B,PRG_860,India,Latvia,2021,Computer Science,PhD,Full-time,Male,18,Married,5,0.6870734032897995,0.75,None,1,0,0,0,None,5.077594793207409,4.299529393390635,6.076529557155266,5.7711538988020274,30,18,30,18,2,2,0.7982541055517494,0.6799963556971327,0.07815394492444705,0,-0.0015961942281001605,48.84407746077558,55.70906194952061,0.35824108580498826,6,5.451699891672551,1,Medium
SYN0840,Latvia_Uni_A,PRG_130,India,Latvia,2022,Mathematics,Master,Full-time,Female,21,Single,5,0.5604492103827136,0.6,Mentoring,0,1,0,0,Partial,5.636668292157785,6.985506497771448,7.726420431317557,6.736319717729351,30,18,30,19,2,2,0.5439381445121503,0.6486487154879046,0.08976470014257872,0,-0.0005063686580748327,67.6175337122364,72.2220958364434,0.3543104993411914,7,6.7854246613536,1,Low
SYN0841,Latvia_Uni_B,PRG_634,China,Latvia,2022,Computer Science,Master,Full-time,Female,19,Single,5,0.8229770865553667,0.6,Mentoring,0,1,1,25,None,4.697982769893967,4.83314785763252,3.6058330270952332,3.6219766186313254,30,18,30,18,2,2,0.32631278575918565,0.5284913588806208,0.11854932335770779,1,-0.0037394738305062355,58.50304297879055,47.31172806690325,0.493717470999336,10,3.8815368094328813,0,Medium
SYN0842,Latvia_Uni_A,PRG_525,Bangladesh,Latvia,2022,Computer Science,PhD,Full-time,Female,21,Single,4,0.41883739673583703,0.9,Mentoring,1,0,1,18,Partial,4.258074343877686,2.3239283648297917,4.022341091085996,3.805513735981637,30,18,30,18,2,2,0.5596262860397835,0.5464226197444682,0.12076411431225796,1,-0.002631604104993294,52.09404653485163,37.928727724372756,0.4389776837620589,6,3.2485188934370126,1,Medium
SYN0843,Latvia_Uni_C,PRG_493,China,Latvia,2018,Engineering,Master,Full-time,Male,24,Single,4,0.5312737723252212,0.6,StudySkills,0,0,0,0,Partial,6.809154826470621,5.207120093587448,5.894758315228388,5.711952547421292,30,18,30,20,2,2,0.3977048691402765,0.46746073713046365,0.11290087436940213,2,-0.002577632466629526,66.78307160795103,62.977467289790106,0.256402150844223,3,5.167209534212554,1,Medium
SYN0844,Latvia_Uni_B,PRG_771,China,Latvia,2018,Medicine,Master,Full-time,Male,26,Married,4,0.3361857414103895,0.3,None,0,0,1,18,Partial,3.163959728119588,1.591245591701914,4.0710333092649815,2.6372822593522773,30,18,30,18,2,2,0.5085718704955045,0.6147599949455136,0.10930252789864729,0,0.0012564310000124318,57.69605026110351,65.93049895569153,0.4145529403188204,10,3.0297608130922358,0,Medium
SYN0845,Latvia_Uni_C,PRG_462,Kenya,Latvia,2022,Computer Science,Master,Full-time,Male,23,Single,5,0.7453127844615557,0.3,StudySkills,0,0,1,20,Partial,3.108536334894584,2.7855444278681096,4.029821681071258,3.4308803071432252,30,18,30,18,2,2,0.44010704425213915,0.4247823976629177,0.137487448949417,6,0.002502697223412757,45.42002171452477,35.47240782234234,0.3921140890834713,7,3.8173462528352684,0,Medium
SYN0846,Latvia_Uni_B,PRG_536,India,Latvia,2018,Engineering,Master,Full-time,Female,24,Single,3,0.46816670137289634,0.9,Mentoring,1,0,1,25,None,6.801379396863451,2.984655055574401,5.310436926393326,4.27344623854179,30,18,30,18,2,2,0.4108540307640429,0.585381933158128,0.16194963164326076,0,-0.0011118886953226045,70.3222966738528,52.932918608568336,0.359182373181288,6,3.979198339362406,0,High
SYN0847,Latvia_Uni_C,PRG_769,Vietnam,Latvia,2021,Mathematics,Bachelor,Full-time,Male,21,Single,4,0.35214102696910937,0.75,Mentoring,0,0,0,0,Partial,7.16366006212453,6.191517159428307,5.63612124740178,6.3411546188172,30,20,30,19,2,2,0.5390632365920179,0.5548290783122856,0.10468365682370308,0,-0.0032188796211539434,72.67560687369061,58.74019108177851,0.23063953951264593,9,6.276682788020195,1,Low
SYN0848,Latvia_Uni_A,PRG_650,Nigeria,Latvia,2022,Computer Science,Bachelor,Full-time,Female,18,Single,4,0.5876212311079048,0.6,StudySkills,1,0,1,15,Partial,7.270951610770923,5.330996023739019,6.554003802557354,5.162873947270963,30,18,30,18,2,2,0.545124062309532,0.8155833915056496,0.09959688471043036,0,0.00045144963896681054,75.29853046796656,60.7712714074155,0.4285752798621502,4,6.428191683031424,1,Low
SYN0849,Latvia_Uni_A,PRG_181,China,Latvia,2018,Engineering,Bachelor,Full-time,Female,18,Single,4,0.7033188438232342,0.6,Mentoring,0,1,1,18,Partial,4.778775988093739,3.842324974475299,3.9658477281303393,4.232606249672439,30,18,30,18,2,2,0.3748803901537475,0.47967067834522137,0.1439800089677847,4,-0.0021871803716755865,49.345265861272516,45.51322475621763,0.5080189817870049,11,4.392977743211239,0,Medium
SYN0850,Latvia_Uni_A,PRG_455,Nigeria,Latvia,2019,Business,Bachelor,Full-time,Male,22,Married,3,0.07220009182174383,0.75,None,1,1,1,25,Full,6.945126184266913,2.4484128102000917,3.1638963324544465,2.252340718696951,30,18,30,18,2,2,0.5111386034792865,0.6001794857570182,0.12711950141217482,0,-0.001963741975810775,58.67701140245564,64.7445665196472,0.2709705644966853,5,2.276743941085796,0,Medium
SYN0851,Latvia_Uni_B,PRG_357,India,Latvia,2022,Computer Science,Master,Full-time,Male,24,Single,4,0.18593975924626477,0.3,StudySkills,1,1,0,0,None,7.3351481607619355,7.193147690776015,6.575716958124169,6.582290108928602,30,19,30,18,2,2,0.5912612189373546,0.7044599814978084,0.11129703386464446,0,-0.0004589303862393721,60.33714681482337,37.810892500842485,0.27259819278548947,7,7.032545666601321,1,Low
SYN0852,Latvia_Uni_A,PRG_817,Kenya,Latvia,2022,Engineering,Bachelor,Full-time,Male,22,Single,4,0.7468031454137533,0.75,Mentoring,0,1,0,0,Partial,3.7721046129607765,3.7292528757897294,5.715605702272268,4.835405188229323,30,18,30,18,2,2,0.7100702411007664,0.5573790004417305,0.10237836914129862,0,-0.0002440220228023919,39.1229521265351,41.1591062309585,0.4785990061163258,6,4.7163407878726735,1,Medium
SYN0853,Latvia_Uni_B,PRG_688,China,Latvia,2021,Engineering,Bachelor,Full-time,Male,18,Single,3,0.35297130827445744,0.6,Mentoring,0,0,0,0,Partial,6.754704712259921,4.706248524860006,6.846727937281718,6.594344404401609,30,18,30,18,2,2,0.6797690532899074,0.7279127254799155,0.10567754037898684,0,-0.001751697146684522,68.45227496902805,63.265540948486674,0.4026254321772941,8,6.3652480848076225,1,Medium
SYN0854,Latvia_Uni_A,PRG_623,Vietnam,Latvia,2020,Engineering,Bachelor,Full-time,Female,24,Single,4,0.8979425676278898,0.9,StudySkills,1,1,1,10,Partial,5.147875079651101,3.627918088590768,4.823260977156819,4.86133679430159,30,18,30,18,2,2,0.5276704238390861,0.5376329198736721,0.11821634070389707,0,-0.002902467179798864,53.9736240973029,68.50244215828901,0.5228701859211662,9,5.173654712518061,1,Medium
SYN0855,Latvia_Uni_A,PRG_394,India,Latvia,2020,Computer Science,Bachelor,Full-time,Female,29,Single,3,0.22501769600164984,0.75,Mentoring,0,0,0,0,Partial,5.750461071390947,5.788157699398846,5.989130226599623,6.2099079561080766,30,18,30,18,2,2,0.7421169846815528,0.8322984782535305,0.10167898523352989,0,-0.0011340596462282744,69.05029529534026,64.96303184287359,0.5519674300615196,8,5.996811306073228,1,Medium
SYN0856,Latvia_Uni_B,PRG_323,Nigeria,Latvia,2021,Computer Science,Master,Full-time,Male,23,Married,5,0.595556134723314,0.75,Mentoring,1,1,1,15,None,6.088709385691592,4.2873749793716796,6.230442544369076,5.827578134870117,30,18,30,18,2,2,0.530906420385312,0.646685281193401,0.10973682186135798,0,-0.0021807382323530194,63.26310425243517,86.26458487332474,0.3900320916517234,8,5.909846680398921,1,Medium
SYN0857,Latvia_Uni_B,PRG_624,Nigeria,Latvia,2021,Engineering,PhD,Full-time,Female,21,Single,4,0.7535580634607872,0.75,Mentoring,1,0,0,0,Partial,7.777075087722448,6.663815165408014,7.07475089638894,6.610986600392914,30,19,30,20,2,2,0.6225233064713424,0.7891705705177144,0.07982589819884464,0,-0.0008832225995848418,67.01691593775142,78.73109211275127,0.41080009969191145,4,6.540106125364921,1,Low
SYN0858,Latvia_Uni_A,PRG_145,India,Latvia,2021,Computer Science,Master,Full-time,Female,23,Single,4,0.23117372396617705,0.6,Mentoring,0,1,0,0,None,6.574686377343728,6.005746348346643,6.014034336169983,5.863461897992226,30,18,30,18,2,2,0.5446646540658868,0.6229468863894512,0.1073435569300896,0,0.0008518090073479979,76.35559332823233,70.4722118504406,0.28073716577497937,4,5.806786816580242,0,Medium
SYN0859,Latvia_Uni_B,PRG_766,China,Latvia,2020,Business,Bachelor,Full-time,Female,20,Single,1,0.6608122109648241,0.6,None,0,0,0,0,Partial,5.833011968804892,4.808448882330281,4.242583942233879,5.270155540366765,30,18,30,18,2,2,0.8097461921392454,0.8680249513909566,0.08761816652473908,0,0.0006661376173945632,81.57900531016492,71.93596543671302,0.39991529861881003,7,4.230575855133415,1,Medium
SYN0860,Latvia_Uni_A,PRG_212,Bangladesh,Latvia,2021,Engineering,Bachelor,Full-time,Male,19,Single,2,0.10977951061909486,0.75,StudySkills,0,0,1,25,Partial,4.056629421101049,2.3901610617090254,2.3586325626734643,2.9827985666253833,30,18,30,18,2,2,0.3114728968795905,0.47595472873643435,0.11527171042718926,3,-0.0034373864175159443,70.68996483422437,55.351312846225476,0.4189309857270158,5,3.105435100237791,0,High
SYN0861,Latvia_Uni_B,PRG_332,Pakistan,Latvia,2018,Engineering,Bachelor,Full-time,Male,25,Married,4,0.70555700358403,0.9,None,1,0,1,25,None,7.956205738824588,1.6719698298684698,2.423607663654677,2.29945637968175,30,18,30,18,2,2,0.3,0.42770650175434555,0.12959667669506933,5,-0.002486756975710657,60.98624707176553,57.021795192782264,0.399251667063864,9,1.6503364273808951,0,Medium
SYN0862,Latvia_Uni_C,PRG_116,China,Latvia,2022,Business,Master,Full-time,Male,27,Single,3,0.282987839561724,0.6,Mentoring,0,0,1,10,Partial,1.1864698197617052,2.140375072203609,4.080994444106034,2.6569133092950494,30,18,30,18,2,2,0.6156445870429671,0.5238012929270379,0.11443946680053983,0,-0.0011827198239775796,57.96157569110169,27.598285617861766,0.3005643036877466,7,2.5897243780558674,1,Medium
SYN0863,Latvia_Uni_C,PRG_459,Bangladesh,Latvia,2022,Medicine,Bachelor,Full-time,Female,23,Single,4,0.8292818189322241,0.75,StudySkills,1,0,1,25,None,6.560282262004589,2.4577116402742147,3.6780656712664688,3.3690627783645803,30,18,30,18,2,2,0.3603758004374026,0.5940654747010896,0.12450859749066603,0,-0.001422039181474644,62.00346630553684,59.30186659779584,0.4329102306622352,11,3.2564281456822197,0,High
SYN0864,Latvia_Uni_C,PRG_322,Indonesia,Latvia,2019,Computer Science,Master,Full-time,Male,18,Married,2,0.4433509303235953,0.9,None,1,0,0,0,Partial,4.170421043489576,2.4336838578039193,2.903992382314603,3.477359578336465,30,18,30,18,2,2,0.42002767109624706,0.42506735654979044,0.09915974071282195,4,-0.0013106460258877541,66.56962772786794,51.020603457052125,0.4472321287290836,10,3.6071839306333837,0,Medium
SYN0865,Latvia_Uni_C,PRG_965,Pakistan,Latvia,2019,Mathematics,Bachelor,Full-time,Male,25,Single,4,0.6840848445927271,0.9,None,0,1,1,25,Partial,4.572415818154544,2.340703728317026,3.076276848532582,3.1158118170634292,30,18,30,18,2,2,0.63755587915292,0.7092212103112437,0.11958506321259468,0,-0.0012050571652647906,67.33020137725416,59.72425433029546,0.35451981099204627,11,2.300572800290964,0,Medium
SYN0866,Latvia_Uni_C,PRG_799,India,Latvia,2022,Computer Science,Master,Full-time,Female,31,Single,4,0.23606386592358694,0.75,None,0,0,1,20,Partial,5.860993317090135,2.4671953769202375,2.5330149857729816,2.348453747578035,30,18,30,18,2,2,0.399592959920847,0.5216810543573016,0.13094534122887644,2,-0.001939591861709791,61.59093957521809,73.65769567718976,0.27340736891225476,4,2.55023298726742,0,Medium
SYN0867,Latvia_Uni_A,PRG_547,Bangladesh,Latvia,2018,Computer Science,Bachelor,Full-time,Female,23,Single,2,0.5684895006037135,0.75,Mentoring,0,0,1,20,Full,8.051997009500091,3.513300855374803,4.370488003660834,4.901664507421217,30,18,30,18,2,2,0.54906128069289,0.7925835749899713,0.1254765448146226,0,0.0003189558847229948,62.215018842454185,71.06245802772737,0.3658228083361155,4,3.8986427674958866,0,High
SYN0868,Latvia_Uni_C,PRG_955,China,Latvia,2020,Business,Bachelor,Full-time,Female,23,Single,4,0.4614156006636473,0.9,StudySkills,1,0,0,0,Partial,4.900802146322032,5.915839058347493,7.080835584995628,6.036274302471821,30,18,30,18,2,2,0.7468023943286521,0.7717518642766751,0.10080203873664999,0,-0.0008949813697147683,63.758127115439365,49.29757610748735,0.4890329452658744,8,6.816674861465051,1,Low
SYN0869,Latvia_Uni_C,PRG_464,Indonesia,Latvia,2020,Engineering,Master,Full-time,Male,20,Married,4,0.2084506334645805,0.9,Mentoring,0,0,1,18,None,7.337816636888487,6.270390579564869,6.753760173066893,5.886887677851343,30,18,30,19,2,2,0.7724356957081469,0.8409661449862139,0.097965406833257,0,0.0014178210889122687,77.48782640504548,73.3669032821002,0.3748734964114816,5,6.3131368799305925,1,Low
SYN0870,Latvia_Uni_C,PRG_774,Nigeria,Latvia,2018,Engineering,Bachelor,Full-time,Male,25,Single,4,0.3540941794733495,0.9,None,0,0,0,0,Full,5.917130472088521,4.908604107741462,5.875321310807827,5.3116852590467944,30,18,30,18,2,2,0.8843007610621628,0.8510796353017407,0.09335796003185583,0,0.001623153594695969,68.30382998245784,74.58714660891351,0.2733460101388517,9,5.826496647807306,1,Low
SYN0871,Latvia_Uni_C,PRG_425,India,Latvia,2020,Computer Science,Bachelor,Full-time,Female,21,Married,3,0.741933688970124,0.75,Mentoring,1,0,0,0,None,7.606791396025828,5.013749617859793,5.211736392855877,5.663356008193072,30,18,30,18,2,2,0.508557545370112,0.5014524410263946,0.12422457077160824,1,-0.0020336426198074376,70.31997018673898,58.12999313058488,0.5118871166774246,9,5.104116052834748,1,Medium
SYN0872,Latvia_Uni_B,PRG_566,Bangladesh,Latvia,2021,Engineering,Master,Full-time,Male,27,Single,4,0.5328130571551699,0.6,Mentoring,0,1,0,0,Partial,5.558300620054755,4.914395713680916,5.836397027883452,4.864529882619358,30,18,30,20,2,2,0.6429655817135025,0.5674262565162644,0.10061247857209459,0,-0.002319448285570218,63.20498166536375,55.26729712709588,0.1364016366144017,4,5.034255799262955,1,Medium
SYN0873,Latvia_Uni_A,PRG_513,China,Latvia,2022,Computer Science,Master,Full-time,Male,21,Married,3,0.8259114877786087,0.3,None,0,0,0,0,Full,7.812723995938791,5.94077416328958,5.948621218390191,5.794161198588224,30,18,30,18,2,2,0.7244811602063983,0.8452933469970807,0.0857223001211827,0,-0.0024154662366612325,85.36126314063125,58.59212610103543,0.3899082878957504,8,5.604283720413851,1,Medium
SYN0874,Latvia_Uni_C,PRG_554,Indonesia,Latvia,2022,Mathematics,Master,Full-time,Male,25,Single,3,0.548639726439997,0.6,Mentoring,0,1,0,0,Partial,5.2501164115884835,6.012123974491164,6.066524083216172,5.354869768361433,30,21,30,21,2,2,0.6532648439282605,0.6466191983231294,0.11547015795894122,0,0.0007770514149533817,70.1506824067926,72.55310006373568,0.24494583634577094,1,6.200177077098488,0,Medium
SYN0875,Latvia_Uni_C,PRG_685,Indonesia,Latvia,2018,Computer Science,Bachelor,Full-time,Male,23,Single,3,0.662163961426175,0.9,None,0,1,1,25,None,7.181718733174572,2.8734395210644696,3.894061734206067,3.8337991267870346,30,18,30,18,2,2,0.5695355303041321,0.7440459631924755,0.1297478019506211,0,-0.0033401501852689374,66.12897538209825,62.720372221014564,0.464802891153814,8,3.990470192103589,0,Medium
SYN0876,Latvia_Uni_C,PRG_332,Kenya,Latvia,2020,Business,Bachelor,Full-time,Male,29,Single,4,0.463466780707919,0.9,StudySkills,0,1,1,15,None,5.205531085836195,4.4993354397200385,5.08897122225216,4.493711493489934,30,18,30,18,2,2,0.46101988288138174,0.5281828526064665,0.10962988622414395,1,-0.003288108119734822,76.54941745665893,59.71670243884903,0.28847906918212196,5,4.477311321321719,1,Medium
SYN0877,Latvia_Uni_A,PRG_323,India,Latvia,2019,Medicine,Bachelor,Full-time,Female,25,Single,2,0.3571386887083024,0.75,None,0,0,0,0,None,7.313593324294704,3.0705956868139666,5.2634517722865075,4.656245057405661,30,18,30,18,2,2,0.5200237877848751,0.6309983470288887,0.10725571124962115,0,0.0023595722365957767,65.19070843074478,60.56471453117502,0.20287643305075248,3,4.655404569568455,1,Medium
SYN0878,Latvia_Uni_B,PRG_930,Kenya,Latvia,2019,Business,Bachelor,Full-time,Female,28,Single,5,0.8437390883898286,0.75,None,1,0,0,0,None,5.341611678811568,3.439023146038164,5.07120906431344,3.8865671056366153,30,18,30,18,2,2,0.5958943862319988,0.481128104973894,0.13829133086911782,2,-0.006049877011109249,59.11016289069249,29.912106920643737,0.2351078581329337,3,4.076935681729215,0,Medium
SYN0879,Latvia_Uni_A,PRG_511,India,Latvia,2020,Medicine,PhD,Full-time,Female,24,Married,3,0.4700060738791967,0.6,StudySkills,0,0,0,0,None,8.419168156058594,5.045441899700486,5.925060928825542,5.446659874278327,30,18,30,18,2,2,0.47278385889388636,0.5060114517380456,0.1226623602935881,1,-0.0024811818958454246,73.49708023770633,59.15902898012948,0.4623824581914882,7,4.886857505435474,0,High
